contract_id,notice_id,institution,buyer_name,file_number,publication_date,publication_year,record_type,contract_nature,object,procedure,region,cpv_subjects,cpv_codes_raw,cpv_code_list,is_cpv_71,estimated_value_raw,estimated_value_eur,awarded_value_raw,awarded_value_eur,supplier_name,source_url,source_file,source_line,raw_field_count,repaired_columns,parser_warning
BOE-B-2014-7819,BOE-B-2014-7819,"MINISTERIO DE INDUSTRIA, ENERGÍA Y TURISMO","Junta de Contratación del Ministerio de Industria, Energía y Turismo",J13.035.12.,2014-03-04,2014,Contratación,Servicios,Servicio para la realización de pruebas técnicas que forman parte del control de mercado sobre equipos de telecomunicación.,Abierto,"Galicia, Principado de Asturias, Cantabria, País Vasco, Comunidad Foral de Navarra, La Rioja, Aragón, Castilla y León, Cataluña, Illes Balears","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71316000 (Servicios de consultoría en telecomunicaciones).,"['71000000', '71316000']",True,"1.633.800,00 euros",1633800.0,"894.546,35 euros",894546.35,"AT4 WIRELESS, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7819,boe_sample.csv,34,16,True,reparada_desde_16_campos
BOE-B-2014-7820,BOE-B-2014-7820,"MINISTERIO DE INDUSTRIA, ENERGÍA Y TURISMO","Junta de Contratación del Ministerio de Industria, Energía y Turismo",J13.035.12.,2014-03-04,2014,Contratación,Servicios,Servicio para la realización de pruebas técnicas que forman parte del control de mercado sobre equipos de telecomunicación.,Abierto,"Comunidad de Madrid, Castilla-La Mancha, Extremadura, Comunidad Valenciana, Andalucía, Región de Murcia, Ciudad de Ceuta, Ciudad de Melilla, Canarias","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71316000 (Servicios de consultoría en telecomunicaciones).,"['71000000', '71316000']",True,"1.633.800,00 euros",1633800.0,"894.546,35 euros",894546.35,"AT4 WIRELESS, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7820,boe_sample.csv,35,16,True,reparada_desde_16_campos
BOE-B-2014-7821,BOE-B-2014-7821,"MINISTERIO DE INDUSTRIA, ENERGÍA Y TURISMO","Junta de Contratación del Ministerio de Industria, Energía y Turismo",J13.037.12.,2014-03-04,2014,Contratación,Servicios,Servicio de apoyo en determinadas actividades vinculadas con el control de los niveles de emisión radioeléctrica en relación con la salud.,Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71316000 (Servicios de consultoría en telecomunicaciones).,"['71000000', '71316000']",True,"1.094.100,00 euros",1094100.0,"1.036.497,02 euros",1036497.02,"Eurocontrol, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7821,boe_sample.csv,36,16,True,reparada_desde_16_campos
BOE-B-2014-8271,BOE-B-2014-8271,MINISTERIO DE DEFENSA,Dirección del Canal de Experiencias Hidrodinámicas de El Pardo.,14023.,2014-03-07,2014,Licitación,Servicios,"Servicio para la preparación, realización y análisis de maniobra en mala mar.",Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71340000 (Servicios integrados de ingeniería).,"['71000000', '71340000']",True,"63.000,00 euros",63000.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8271,boe_sample.csv,37,15,False,
BOE-B-2014-8275,BOE-B-2014-8275,MINISTERIO DEL INTERIOR,División Económica y Técnica (Cuerpo Nacional de Policía),001/13/RL/05.,2014-03-07,2014,Contratación,Servicios,"Asistencia técnica para el desarrollo y planificación de la actividad preventiva de revisión y actualización de la evaluación inicial de riesgos, dentro del plan de prevención de riesgos laborales, de la Dirección General de la Policía.",Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71317000 (Servicios de consultoría en protección y control de riesgos).,"['71000000', '71317000']",True,"495.867,77 euros",495867.77,"432.817,00 euros",432817.0,"GRUPO MGO, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8275,boe_sample.csv,38,15,False,
BOE-B-2014-8593,BOE-B-2014-8593,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-10.,2014-03-10,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 08/12 de renovación del Canal de Murcia- Segregación tramo III- Hms 81,6 al 142,8 (Mu/Varios). Programa Cohesión Feder 2007-2013.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"201.031,78 euros",201031.78,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8593,boe_sample.csv,39,16,True,reparada_desde_16_campos
BOE-B-2014-8594,BOE-B-2014-8594,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-11.,2014-03-10,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 08/13 de abastecimiento a Beniel (Ac/Orihuela y otros). Fondes Feder. P.O. Comunidad Valenciana.",Abierto,Comunidad Valenciana,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"131.201,34 euros",131201.34,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8594,boe_sample.csv,40,16,True,reparada_desde_16_campos
BOE-B-2014-8595,BOE-B-2014-8595,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-12.,2014-03-10,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 01/14 de mejora del abastecimiento a Goñar (Mu/Puerto Lumbreras). Programa Cohesión Feder 2007-2013.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"132.781,71 euros",132781.71,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8595,boe_sample.csv,41,16,True,reparada_desde_16_campos
BOE-B-2014-8598,BOE-B-2014-8598,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-13.,2014-03-10,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 11/13 de mejora del abastecimiento a Las Torres de Cotillas (Mu/Las Torres de Cotillas). Programa Cohesión Feder 2007-2013.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"132.253,71 euros",132253.71,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-8598,boe_sample.csv,42,16,True,reparada_desde_16_campos
BOE-B-2014-9092,BOE-B-2014-9092,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0005.14.017.,2014-03-13,2014,Licitación,Servicios,Servicios de Trabajos técnicos preparatorios necesarios para la regularización de superficies regables no inscritas en la cuenca del Segura.,Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"473.307,62 euros",473307.62,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-9092,boe_sample.csv,43,16,True,reparada_desde_16_campos
BOE-B-2014-9294,BOE-B-2014-9294,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.126/13-2;"" 51-L-0105.",2014-03-15,2014,Licitación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. N-141, convencional, de Bossost a la frontera francesa (puerto de Portillón), pk. 0,000 al 8,350 y N-230, convencional, de límite de provincia de Huesca a la frontera francesa, pk. 117,363 al 187,090. Provincia de Lleida. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,Cataluña,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"17.785.644,80 euros",17785644.8,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-9294,boe_sample.csv,44,15,False,
BOE-B-2014-9295,BOE-B-2014-9295,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.132/13-2;"" 51-AB-0304.",2014-03-15,2014,Licitación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras: CN-322 Límite Provincia Jaén-Inicio circunvalación oeste de Albacete, pk. 248,210 al pk. 347,200; CN-322 Inicio C.O. Albacete-Carretera Pinares del Júcar (AB-104) pk. 347, 200 al pk. 361, 700; CN-322 Carretera de Pinares del Júcar (AB-104)-Límite Provincia Valencia pk. 361, 700 al 425, 300; CN-322a Travesía Fuentealbilla pk. 397, 000(a) al pk. 403, 700(a); CN-322(a) Travesía Casas Ibañez pk. 403, 700(a) al pk. 409, 000(a);"" CN-322 Travesía Villatoya pk. 423, 720(a) al pk. 425, 300(a). Provincia de Albacete. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,"Castilla-La Mancha, Comunidad Valenciana, Andalucía","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"9.362.223,12 euros",9362223.12,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-9295,boe_sample.csv,45,25,True,reparada_desde_25_campos
BOE-B-2014-9510,BOE-B-2014-9510,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.14/13-2;"" 51-TO-0106.",2014-03-17,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en la A-4 de pk. 67,500 al 138,000; N-IVa Travesía de La Guardia del pk. 81, 810 al 83, 810; A-40 del pk. 179, 900 al 220, 400 (L.P. Cuenca); N-301 de pk. 63, 000 al 134, 400 (L.P. Cuenca);"" N-400 del pk. 0, 000 al 37, 700 y N-400 de pk. 51, 400 a 88, 400 (L.P. Cuenca). Provincia de Toledo. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Castilla-La Mancha,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"13.065.555,10 euros",13065555.1,"7.830.187,09 euros",7830187.09,"Alvac, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-9510,boe_sample.csv,46,25,True,reparada_desde_25_campos
BOE-B-2014-9517,BOE-B-2014-9517,MINISTERIO DE ECONOMÍA Y COMPETITIVIDAD,Dirección del Instituto Español de Oceanografía.,035/14.,2014-03-17,2014,Contratación,Servicios,Servicio de asistencia técnica de operación y el mantenimiento permanente de las plantas de cultivo del Centro Oceanográfico de Santander.,Abierto,Cantabria,"50500000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección","50500000 (Servicios de reparación y mantenimiento de bombas, válvulas, grifos, contenedores metálicos y maquinaria).","['50500000', '71000000']",True,"422.256,19 euros",422256.19,"211.252,75 euros",211252.75,"EULEN, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-9517,boe_sample.csv,47,15,False,
BOE-B-2014-10075,BOE-B-2014-10075,MINISTERIO DE FOMENTO,Presidencia del Consejo de Administración de la Autoridad Portuaria de Barcelona (Port de Barcelona),182/13.,2014-03-20,2014,Contratación,Servicios,Servicio de redacción del proyecto: Nuevo acceso ferroviario haz de vías de expedición/recepción Nou Llobregat. Clave de expediente: OB-PP-P-00101/2013. RSC: 182/13.,Negociado sin publicidad,Cataluña,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"195.000,00 euros",195000.0,"177.870,00 euros",177870.0,"TÉCNICAS Y PROYECTOS, S.A. (TYPSA).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10075,boe_sample.csv,48,15,False,
BOE-B-2014-10192,BOE-B-2014-10192,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.013.,2014-03-21,2014,Licitación,Servicios,Servicio para vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de ortofotografía aérea en el ámbito de Galicia Oeste.,Abierto,Galicia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"187.054,00 euros",187054.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10192,boe_sample.csv,49,15,False,
BOE-B-2014-10193,BOE-B-2014-10193,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.009.,2014-03-21,2014,Licitación,Servicios,Servicio para vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Áerea en el ámbito de Castilla León NE y SW.,Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71350000 (Servicios científicos y técnicos relacionados con la ingeniería) y 71354000 (Servicios de cartografía).,"['71000000', '71350000', '71354000']",True,"261.952,00 euros",261952.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10193,boe_sample.csv,50,15,False,
BOE-B-2014-10194,BOE-B-2014-10194,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.024.,2014-03-21,2014,Licitación,Servicios,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Aérea en el ámbito de Galicia este.,Abierto,Galicia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"187.600,00 euros",187600.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10194,boe_sample.csv,51,15,False,
BOE-B-2014-10345,BOE-B-2014-10345,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.007.,2014-03-22,2014,Licitación,Servicios,Servicio para vuelo fotogramétrico para la producción de Ortofotos incluidas en el Plan Nacional de Ortofotografía aérea en el ámbito de Madrid y Alicante.,Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"194.265,04 euros",194265.04,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10345,boe_sample.csv,52,15,False,
BOE-B-2014-10346,BOE-B-2014-10346,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.010.,2014-03-22,2014,Licitación,Servicios,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Aérea en el ámbito del País Vasco y La Rioja.,Abierto,"País Vasco, La Rioja","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"142.073,12 euros",142073.12,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10346,boe_sample.csv,53,15,False,
BOE-B-2014-10347,BOE-B-2014-10347,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.012.,2014-03-22,2014,Licitación,Servicios,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Aérea en el ámbito de Castilla León NW y SE.,Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"196.227,27 euros",196227.27,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10347,boe_sample.csv,54,15,False,
BOE-B-2014-10348,BOE-B-2014-10348,MINISTERIO DE FOMENTO,Dirección General del Instituto Geográfico Nacional.,14.008.,2014-03-22,2014,Licitación,Servicios,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Aérea en el ámbito de Asturias y Cantabria.,Abierto,"Principado de Asturias, Cantabria","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71354000 (Servicios de cartografía).,"['71000000', '71354000']",True,"184.244,63 euros",184244.63,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-10348,boe_sample.csv,55,15,False,
BOE-B-2014-11296,BOE-B-2014-11296,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.10.02/2013.,2014-03-29,2014,Licitación,Servicios,"Asistencia técnica a la gestión del sistema de auscultación y a la explotación de las presas: el Pontón Alto, Castro de las Cogotas, Linares del Arroyo y San José"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"824.654,13 euros",824654.13,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-11296,boe_sample.csv,56,16,True,reparada_desde_16_campos
BOE-B-2014-11700,BOE-B-2014-11700,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.10.06/2013.,2014-04-01,2014,Licitación,Servicios,"Asistencia técnica a la gestión del sistema de auscultación y a la explotación de las presas de Barrios de Luna, Villameca, Selga de Ordás, Benamarias, Valdesamario y Azud de Santa Marina"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"1.007.760,47 euros",1007760.47,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-11700,boe_sample.csv,57,16,True,reparada_desde_16_campos
BOE-B-2014-11701,BOE-B-2014-11701,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.10.05/2013.,2014-04-01,2014,Licitación,Servicios,"Asistencia técnica a la gestión del sistema de auscultación y a la explotación de las presas de Santa Teresa, Villagonzalo, Irueña, Agueda, Riolobos y El Milagro"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"941.252,49 euros",941252.49,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-11701,boe_sample.csv,58,16,True,reparada_desde_16_campos
BOE-B-2014-11841,BOE-B-2014-11841,MINISTERIO DEL INTERIOR,Dirección General de Tráfico.,0100DGT23728.,2014-04-02,2014,Licitación,Servicios,Servicio de consultoría en materia de coordinación de seguridad y salud en las actuaciones por los diversos contratos de mantenimiento en las carreteras del entorno de Madrid.,Abierto,Comunidad de Madrid,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección","50230000 (Servicios de reparación, mantenimiento y servicios asociados relacionados con carreteras y otros equipos).","['50200000', '71000000', '50230000']",True,"160.000,00 euros",160000.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-11841,boe_sample.csv,59,15,False,
BOE-B-2014-12041,BOE-B-2014-12041,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.74/13-2;"" AC-529/13.",2014-04-03,2014,Contratación,Servicios,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en la Comunidad Valenciana. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,Comunidad Valenciana,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"604.758,00 euros",604758.0,"405.533,44 euros",405533.44,"TECNICA Y PROYECTOS, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12041,boe_sample.csv,60,15,False,
BOE-B-2014-12042,BOE-B-2014-12042,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.77/13-2;"" AC-550/13.",2014-04-03,2014,Contratación,Servicios,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Aragón. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,Aragón,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"565.016,76 euros",565016.76,"392.040,00 euros",392040.0,"HISPANICA PREVENCIÓN, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12042,boe_sample.csv,61,15,False,
BOE-B-2014-12043,BOE-B-2014-12043,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.69/13-2;"" AC-511/13.",2014-04-03,2014,Contratación,Servicios,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Cantabria. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,Cantabria,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"290.283,84 euros",290283.84,"195.003,60 euros",195003.6,"HISPANICA PREVENCIÓN, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12043,boe_sample.csv,62,15,False,
BOE-B-2014-12141,BOE-B-2014-12141,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.109/13-1;"" TT-002/13.",2014-04-04,2014,Contratación,Servicios,Auscultación de la capacidad estructural del firme en diversos tramos de la Red de Carreteras del Estado. Coeficiente de mayoración de la puntuación económica: 1.,Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311000 (Servicios de consultoría en ingeniería civil).,"['71000000', '71311000']",True,"1.390.000,00 euros",1390000.0,"1.376.100,00 euros",1376100.0,"EUROCONSULT NUEVAS TECNOLOGIAS, S.A., Y GEOTECNIA Y CIMIENTOS, S.A. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12141,boe_sample.csv,63,15,False,
BOE-B-2014-12288,BOE-B-2014-12288,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-14.,2014-04-05,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 10/13 de protección interior de la cubierta y adecuación del recinto del depósito de Fontcalent (Ac/Alicante). Pograma Cohesión Feder 2007-2013.",Abierto,Comunidad Valenciana,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"52.620,12 euros",52620.12,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12288,boe_sample.csv,64,16,True,reparada_desde_16_campos
BOE-B-2014-12289,BOE-B-2014-12289,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-01/14-15.,2014-04-05,2014,Licitación,Servicios,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 07/13 de toma de abastecimiento a las flotas desde la conducción Alhama- Librilla (Mu/Alhama de Murcia). Fondos Feder 2007-2013. Programa Operativo de Murcia.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71520000 (Servicios de supervisión de obras).,"['71000000', '71520000']",True,"61.941,92 euros",61941.92,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12289,boe_sample.csv,65,16,True,reparada_desde_16_campos
BOE-B-2014-12549,BOE-B-2014-12549,ADMINISTRACIÓN LOCAL,Ayuntamiento de Quijorna.,No disponible,2014-04-07,2014,Licitación,Suministros,No disponible,Abierto,Comunidad de Madrid,"34000000 Equipos de transporte y productos auxiliares 45000000 Trabajos de construcción 50200000 Servicios de reparación y mantenimiento 50500000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección 72000000 Servicios TI: consultoría, desarrollo de software, Internet y apoyo",34928500 34928510 3492820 34928530 45000000 50000000 50232000 50232100 50232110 50530000 71314000 71314200 72225000.,"['34000000', '45000000', '50200000', '50500000', '71000000', '72000000', '34928500', '34928510', '34928530', '50000000', '50232000', '50232100', '50232110', '50530000', '71314000', '71314200', '72225000']",True,No disponible,,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12549,boe_sample.csv,66,15,False,
BOE-B-2014-12683,BOE-B-2014-12683,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,8/14/01.,2014-04-08,2014,Licitación,Servicios,"Servicio de control de accesos de visitantes al Complejo Cuzco, en P.º Castellana, 162, de Madrid.",Abierto,Comunidad de Madrid,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71326000 (servicios auxiliares de edificios).,"['71000000', '71326000']",True,"96.422,40 euros",96422.4,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12683,boe_sample.csv,67,15,False,
BOE-B-2014-12710,BOE-B-2014-12710,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-11/13-13.,2014-04-08,2014,Licitación,Servicios,Servicio de inspección y vigilancia de la explotación de las plantas desalinizadoras de San Pedro II y Alicante II. 5.º año.,Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección","71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],True,"434.061,85 euros",434061.85,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-12710,boe_sample.csv,68,16,True,reparada_desde_16_campos
BOE-B-2014-13033,BOE-B-2014-13033,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.82/13-2;"" A1G-534/12.",2014-04-10,2014,Contratación,Servicios,"Inspecciones de los contratos de concesión de obras públicas para la conservación y explotación de la autovía de primera generación: Autovía A-4, pp.kk. 138 a 245. Tramo: Puerto Lápice-Venta de Cárdenas. Provincia de Ciudad Real. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,Castilla-La Mancha,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"962.619,52 euros",962619.52,"646.784,06 euros",646784.06,"INGENIERÍA DE TRAZADOS Y EXPLANACIONES, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-13033,boe_sample.csv,69,15,False,
BOE-B-2014-13034,BOE-B-2014-13034,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.83/13-2;"" A1G-535/12.",2014-04-10,2014,Contratación,Servicios,"Inspecciones de los contratos de concesión de obras públicas para la conservación y explotación de la Autovía de primera generación: Autovía de Alicante A-31, puntos kilométricos 29,80 al 124,00. Tramo: L.P. Cuenca/Albacete-Bonete. Provincia de Albacete. Coeficiente de mayoración de puntuación económica: 1,50.",Abierto,Castilla-La Mancha,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"960.701,28 euros",960701.28,"653.276,87 euros",653276.87,"PROINTEC, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-13034,boe_sample.csv,70,15,False,
