contract_key_canon,source,source_record_id,source_dataset,buyer_name,buyer_id,supplier_name,supplier_id,contract_title,procedure,publication_date,award_date,estimated_value_eur,awarded_value_eur,cpv_codes_raw,cpv_code_list,source_file
CONT00042/15AUTORIDADPORTUARIADESEVILLA20150616,boe,BOE-B-2015-19347,boe_2014_2024,Autoridad Portuaria de Sevilla.,MINISTERIO DE FOMENTO,No disponible,,"Asistencia técnica, arqueológica y ambiental de las obras del dragado de mantenimiento de la canal de navegación de la Eurovía E.60.02. Guadalquivir.",Abierto,2015-06-16 00:00:00,,241395.0,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
CONT00043/15AUTORIDADPORTUARIADESEVILLA20150616,boe,BOE-B-2015-19348,boe_2014_2024,Autoridad Portuaria de Sevilla.,MINISTERIO DE FOMENTO,No disponible,,"Asistencia técnica a la dirección de obra, coordinación en materia de seguridad y salud y seguimiento ambiental en varias obras ferroviarias en el Puerto de Sevilla.",Abierto,2015-06-16 00:00:00,,467060.0,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
9/6314PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELGUADIANA20150616,boe,BOE-B-2015-19359,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Guadiana,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Ambientis Ingeniería Ambiental, S.L.U.",,Realización de trabajos relacionados con la tramitación de expedientes de concesiones de aguas superficiales en la Zona Occidental de la Confederación Hidrográfica del Guadiana.,Abierto,2015-06-16 00:00:00,,437920.0,163204.03,71353100 (Servicios de estudios hidrográficos).,['71000000' '71353100'],boe_sample.csv
0100DGT26228DIRECCIONGENERALDETRAFICO20150620,boe,BOE-B-2015-19855,boe_2014_2024,Dirección General de Tráfico.,MINISTERIO DEL INTERIOR,No disponible,,Servicio para el tratamiento de documentación en materia de autorizaciones especiales y elaboración de informes técnicos sobre infraestructuras y vehículos.,Abierto,2015-06-20 00:00:00,,1002350.5,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
V03/1505COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20150620,boe,BOE-B-2015-19878,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de asistencia técnica en la redacción de proyectos, elaboración de documentación técnica y seguimiento de inversiones para Área de Proyectos y Obras.",Abierto,2015-06-20 00:00:00,,894012.06,,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
V04/1503COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20150620,boe,BOE-B-2015-19882,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,Servicio de elaboración de estudios y seguimiento de actuaciones de la Dirección Adjunta de la Mancomunidad de los Canales del Taibilla (Mu/Cartagena).,Abierto,2015-06-20 00:00:00,,892607.96,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
42015003ORGANISMOAUTONOMOPARQUESNACIONALES20150622,boe,BOE-B-2015-20040,boe_2014_2024,Organismo Autónomo Parques Nacionales.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,Servicio para la redacción de los proyectos de ordenación de los Montes Lugar Nuevo y Selladores-Contadero.,Abierto,2015-06-22 00:00:00,,391790.06,,71313000 (Servicios de consultoría en ingeniería ambiental).,['71000000' '71313000'],boe_sample.csv
3033/156MAGR004DIRECCIONGENERALDECARRETERAS20150625,boe,BOE-B-2015-20413,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Asesoramiento y coordinación en materia de medio ambiente relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Andalucía Oriental. Provincia de Granada. Ponderación de la puntuación técnica: 0,30. Ponderación de la puntuación económica: 0,70.",Abierto,2015-06-25 00:00:00,,1462488.32,,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
50/15JUNTADECONTRATACIONDELMINISTERIODEHACIENDAYADMINISTRACIONESPUBLICAS20150629,boe,BOE-B-2015-20743,boe_2014_2024,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,"Servicio de asistencia técnica de dirección de obra para la ejecución de las instalaciones en las obras de rehabilitación del edificio de la antigua sede de Aduanas en la calle Barroeta Aldamar, 1, de Bilbao.",Abierto,2015-06-29 00:00:00,,56100.0,,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
V07/1416COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20150629,boe,BOE-B-2015-20755,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","ESTUDIOS TÉCNICOS EN RIESGOS LABORALES, S.L.",,Servicio de prevención ajeno para desarrollo de actividades técnicas y recursos preventivos en la Mancomunidad de los Canales del Taibilla durante 24 meses.,Abierto,2015-06-29 00:00:00,,271320.0,183323.8,71317200 (Servicios de salud y seguridad).,['71000000' '71317200'],boe_sample.csv
452A6111115/2013CONFEDERACIONHIDROGRAFICADELDUERO20150630,boe,BOE-B-2015-20923,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Vaico, Ingenieros Consultores, S.A.",,Servicios a la dirección facultativa en la vigilancia y control de las obras de mejora de las instalaciones actuales y ampliación de la EDAR de Cuéllar.,Abierto,2015-06-30 00:00:00,,475956.57,245630.0,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
ASE/2015/018SUBSECRETARIADELMINISTERIODEJUSTICIA20150702,boe,BOE-B-2015-21128,boe_2014_2024,Subsecretaría del Ministerio de Justicia.,MINISTERIO DE JUSTICIA,No disponible,,Redacción del proyecto y dirección de las obras de construcción del nuevo edificio de Juzgados de Lorca (Murcia).,Abierto,2015-07-02 00:00:00,,458284.68,,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
158859GERENCIAMUNICIPALDEURBANISMOOBRASEINFRAESTRUCTURASDELAYUNTAMIENTODEMALAGA20150718,boe,BOE-B-2015-22718,boe_2014_2024,Gerencia Municipal de Urbanismo Obras e Infraestructuras del Ayuntamiento de Málaga.,ADMINISTRACIÓN LOCAL,No disponible,,Servicio de control de calidad de los proyectos cuya dirección de obra y ejecución se realice desde el Departamento de Arquitectura e Infraestructuras.,Abierto,2015-07-18 00:00:00,,600000.0,,"71600000 (Servicios de ensayo, análisis y consultoría técnicos).",['71000000' '71600000'],boe_sample.csv
NODISPONIBLEAGENCIAESTATALDEADMINISTRACIONTRIBUTARIA20150721,boe,BOE-B-2015-22985,boe_2014_2024,Agencia Estatal de Administración Tributaria.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,No disponible,Abierto,2015-07-21 00:00:00,,135566.66,,No disponible,['71000000'],boe_sample.csv
30131/14251CS0204DIRECCIONGENERALDECARRETERAS20150724,boe,BOE-B-2015-23292,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ASSIGNIA INFRAESTRUCTURAS, S.A., Y ECISA, COMPAÑÍA GENERAL DE CONSTRUCCIÓNES, S.A., UTE.",,"Ejecución de diversas operaciones de conservación y explotación en la N-340, de Cádiz y Gibraltar a Barcelona entre pk. 1.000,000 (Cabanes) al 1.058,400 (Límite de provincia con Tarragona); N-340a, de Cádiz y Gibraltar a Barcelona, entre pk. 1.039, 150 (Peñíscola) al 1.058, 400 (Límite de provincia con Tarragona); N-232, de Vinarós a Santander, entre pk. 0, 000 (N-340 en Vinarós) hasta el pk. 77, 400 (Límite de provincia con Teruel); N-232a, de Vinarós a Santander, entre los pk. 30, 770 al 38, 740 (Anroig-Venta del Aire) y 71, 500 al 74, 300 (Morella) y 73, 320 al 83, 830 (Morella) y N-238, accesos al puerto de Vinarós, entre los pk. 0, 000 (N-340 en Vinarós) hasta el 8, 890 (Acceso a la AP-7). Provincia de Castellón. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-07-24 00:00:00,,9550937.46,4522191.2,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
30142/14251LE0204DIRECCIONGENERALDECARRETERAS20150724,boe,BOE-B-2015-23293,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ASFALTOS Y CONSTRUCCIONES ELSAN, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en la A-66 del pk. 143,100 al 196,300. Tramo: León (int. N-12)-L.P. Zamora; A-66 salida 182-C.I. Tramo: Conexión A-66 con N-630 (Toral de los Guzmanes); A-66 salida 149-C.I. Tramo: Conexión A-66 con N-630 (Ribaseca/Onzonilla); A-60 del pk. 124, 000 al 131, 000. Tramo: Puente Villarente (Int. N-601)-León (Int. LE-30); LE-30 del pk. 000, 000 al 010, 000. Tramo: Ronda Sur Int. N-601-Int. A-66; LE-11 del pk. 000, 000 al 009, 000. Tramo: Acceso Sur Int. LE-30-Int. N-630 y A-66; N-120; N-601; N-630; LE-20 y N-621. Provincia de León. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-07-24 00:00:00,,14512104.21,11026296.77,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
03000515022PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELSEGURA20150725,boe,BOE-B-2015-23441,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Segura.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Redacción de informes en materia de ordenación del territorio, urbanismo, obras públicas y medio ambiente.",Abierto,2015-07-25 00:00:00,,162196.1,,71330000 (Servicios diversos de ingeniería).,['71000000' '71330000'],boe_sample.csv
CONT00049/15AUTORIDADPORTUARIADESEVILLA20150729,boe,BOE-B-2015-23947,boe_2014_2024,Autoridad Portuaria de Sevilla.,MINISTERIO DE FOMENTO,No disponible,,Redacción del proyecto y ejecución de las obras de ampliación del área operativa para la navegación. Entronque Canal Alfonso XIII-Dársena del Cuarto.,Abierto,2015-07-29 00:00:00,,727149.5,,45000000 (Trabajos de construcción).,['45000000' '71000000'],boe_sample.csv
30123/146SGCSGC010DIRECCIONGENERALDECARRETERAS20150730,boe,BOE-B-2015-24072,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"SAPROINCO, S.L.",,"Asistencia técnica para la ejecución del contrato de digitalización, escaneado e incorporación de documentos a la base de datos de la Subdirección General de Construcción.",Negociado sin publicidad,2015-07-30 00:00:00,,72599.76,70411.11,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
30128/14251A0106DIRECCIONGENERALDECARRETERAS20150730,boe,BOE-B-2015-24074,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"CHM OBRAS E INFRAESTRUTURAS, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en la A-70 circunvalación de Alicante pk. 0,000 al 31,000; A-7 Autovía del Mediterráneo pk.513, 000 al 553, 072: A-31 Autovía de Alicante (tramo fuera de concesión), pk. 235, 400 al 239, 700. N-334 circunvalación norte de Alicante pk. 0, 000 al 0, 200; N-330 Alicante a Francia por Zaragoza pk. 406, 600 al 408, 500; EL-20 Autovía Ronda Este de Elche pk. 0, 000 al 2, 800 y A-79 Vía Parque Elche-Torrellano pk. 0, 400 al 6, 000. Provincia de Alicante. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-07-30 00:00:00,,12560904.39,9195838.1,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
PO8215PRESIDENCIADELAAUTORIDADPORTUARIADEBALEARES20150731,boe,BOE-B-2015-24180,boe_2014_2024,Presidencia de la Autoridad Portuaria de Baleares.,MINISTERIO DE FOMENTO,No disponible,,"Asistencia técnica para la implantación del Esquema Nacional de Seguridad, Esquema de interoperabilidad y contratación electrónica en la APB.",Abierto,2015-07-31 00:00:00,,399990.0,,71356200 (Servicios de asistencia técnica).,['71000000' '71356200'],boe_sample.csv
30129/14251BU0304DIRECCIONGENERALDECARRETERAS20150731,boe,BOE-B-2015-24181,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"MANTENIMIENTO DE INFRAESTRUCTURAS, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en la N-623 de Burgos a Santander (provincia de Burgos); N-627 de Burgos a Santander por Aguilar de Campoo (provincia de Burgos) y A-73 Autovía de Burgos a Aguilar de Campoo (provincia de Burgos), en construcción. Provincia de Burgos. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-07-31 00:00:00,,8963231.28,6839841.79,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
452A6400102/2015CONFEDERACIONHIDROGRAFICADELDUERO20150731,boe,BOE-B-2015-24189,boe_2014_2024,Confederación Hidrográfica del Duero.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Contrato de servicios para la realización de trabajos de carácter técnico relacionados con la migración al registro de aguas electrónico"".",Abierto,2015-07-31 00:00:00,,2399999.84,,71356200-0.,['71000000' '71356200'],boe_sample.csv
30130/14251CU0404DIRECCIONGENERALDECARRETERAS20150801,boe,BOE-B-2015-24316,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"SEÑALIZACIONES VILLAR, S.A., Y VIALES Y OBRAS PÚBLICAS, S.A.-UTE-.",,"Ejecución de diversas operaciones de conservación y explotación en la autovía de Valencia A-3, pk. 176,000 al 247,195;"" carretera convencional N-III, pk. 165, 386 al 235, 550 y carretera convencional N-310, pk. 174, 158 al 198, 713. Provincia de Cuenca. Ponderación técnica: 0, 30. Ponderación económica: 0, 70.",Abierto,2015-08-01 00:00:00,,11714880.18,8401912.07,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
30137/14251VA0406DIRECCIONGENERALDECARRETERAS20150801,boe,BOE-B-2015-24322,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ELSAMEX, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en la A-62, pk. 117,900 al 192,850. Tramo: Cigales-L.P. Zamora; A-11/N-122, pk. 344, 300 al 359, 680. Tramo: Tudela de Duero-Valladolid; N-601, pk. 175, 300 al 186, 200. Tramo: Boecillo-Valladolid; N-601, pk. 193, 870 al 195, 680. Tramo: Valladolid-Zaratán; VA-20, pk. 0, 000 al 10, 300. Tramo: Ronda Interior Este y VA-30, pk. 0, 000 al 21, 300. Tramo: Ronda Exterior. Provincia de Valladolid. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-08-01 00:00:00,,12453116.22,9637466.65,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
CONT00042/15AUTORIDADPORTUARIADESEVILLA20150803,boe,BOE-B-2015-24557,boe_2014_2024,Autoridad Portuaria de Sevilla,MINISTERIO DE FOMENTO,"Tecnoambiente, S.L.",,"Asistencia técnica, arqueológica y ambiental de las obras del dragado de mantenimiento de la canal de navegación de la Eurovía E.60.02. Guadalquivir.",Abierto,2015-08-03 00:00:00,,241395.0,190454.0,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
63/15JUNTADECONTRATACIONDELMINISTERIODEHACIENDAYADMINISTRACIONESPUBLICAS20150806,boe,BOE-B-2015-25011,boe_2014_2024,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,Trabajos de coordinación y normalización de la base de datos catastral alfanumérica y elaboración de fichas representativas de los inmuebles de cada ámbito catastral.,Abierto,2015-08-06 00:00:00,,1552716.49,,71354300 (Servicios de estudios catastrales).,['71000000' '71354300'],boe_sample.csv
30144/142AC501/14DIRECCIONGENERALDECARRETERAS20150806,boe,BOE-B-2015-25041,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INYGES CONSULTORES, S.L.",,"Coordinación en materia de seguridad y salud en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Extremadura. Provincia de Badajoz. Coeficiente de mayoración de la puntuación económica: 1,50.",Abierto,2015-08-06 00:00:00,,651168.0,250127.91,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
42015006ORGANISMOAUTONOMOPARQUESNACIONALES20150806,boe,BOE-B-2015-25052,boe_2014_2024,Organismo Autónomo Parques Nacionales.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,Coordinación seguridad y salud del proyecto: trabajos para el sostenimiento y conservación del núcleo poblacional de lince ibérico en los montes Lugar Nuevo y Selladores-Contadero. Jaén.,Abierto,2015-08-06 00:00:00,,41600.0,,71317210 (Servicios de consultoría en salud y seguridad).,['71000000' '71317210'],boe_sample.csv
NODISPONIBLEAGENCIAESTATALDEADMINISTRACIONTRIBUTARIA20150808,boe,BOE-B-2015-25226,boe_2014_2024,Agencia Estatal de Administración Tributaria.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,No disponible,Abierto,2015-08-08 00:00:00,,185871.67,,No disponible,['71000000'],boe_sample.csv
30136/14251S0304DIRECCIONGENERALDECARRETERAS20150808,boe,BOE-B-2015-25235,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ALVAC, S.A., y PUENTES Y CALZADAS INFRAESTRUCTURAS, S.L.U. -UTE-.",,"Ejecución de diversas operaciones de conservación y explotación en la Autovía A-8, Bilbao a Oviedo, p.k. 231,750 al 273,500; N-634 San Sebastián a Santiago, p.k. 232, 800 al 280, 300; N-621 León a Unquera, p.k. 121, 700 al 188, 900 y N-621-A San Pedro de las Baheras, p.k. 182, 500A al 186, 400A. Provincia de Cantabria. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-08-08 00:00:00,,6886944.22,5304324.44,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3019/15312AB4440N1EP304/15DIRECCIONGENERALDECARRETERAS20150808,boe,BOE-B-2015-25237,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AYESA INGENIERÍA Y ARQUITECTURA, S.A.U.",,"Cumplimiento de las condiciones impuestas por el Ministerio de Defensa al proyecto de la Autovía A-32 Linares-Albacete. CN-322 de Córdoba a Valencia, p.k. 347,000 de la CN-322 al p.k. 358,000 de la A-30. Tramo: Circunvalación Sur de Albacete. Provincia de Albacete.",Negociado sin publicidad,2015-08-08 00:00:00,,72596.16,71830.85,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
30134/14251MU0204DIRECCIONGENERALDECARRETERAS20150810,boe,BOE-B-2015-25411,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ACCIONA MANTENIMIENTO DE INFRAESTRUCTURAS, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en la A-30, pk. 84,0130 al 121,0440 (L.P. Albacete-Murcia-Enlace de Archena); A-33, pk. 0, 0000 al 31, 0160 (Enlace A-30-fin tramo); N-301, pk. 337, 0540 al 349, 0900 (L.P. Albacete-Murcia-Variante de Cieza); N-301, pk. 355, 0570 al 360, 0270 (Variante de Cieza-fin tramo); N-301, pk. 361, 0115 al 372, 0980 (inicio tramo-fin tramo); N-344, pk. 30, 0890 al 61, 0900 (Enlace A-30-Enlace A-33) y N-344, pk. 61, 0900 al 105, 0490 (Enlace A-33-L.P. Murcia-Albacete). Provincia de Murcia. Ponderación Técnica: 0, 30;"" Ponderación Económica: 0, 70.",Abierto,2015-08-10 00:00:00,,7857908.73,5922504.6,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
